uid,tweet,lemmatization,pos_tags,sentiment_score,sentiment_label
682,rt svcieti becca is not the reason grizz and sam have problems sam is edens father by choice do not reduc beccas character to an o,rt svcieti becca be not the reason grizz and sam have problem sam be edens father by choice do not reduc beccas character to an o,rt/NN svcieti/NN becca/NN is/VBZ not/RB the/DT reason/NN grizz/NN and/CC sam/NN have/VBP problems/NNS sam/VBN is/VBZ edens/VBN father/RB by/IN choice/NN do/VBP not/RB reduc/VB beccas/RB character/NN to/TO an/DT o/NN,1.0,positive
15682,theuglypear you better send eid mubarak note voic beti goongi,theuglypear you good send eid mubarak note voic beti goongi,theuglypear/IN you/PRP better/JJR send/VB eid/JJ mubarak/NNS note/VBP voic/JJ beti/NN goongi/NN,1.0,positive
21246,west pakistan sahi east pakistan tu wc ka match lia worldcup,west pakistan sahi east pakistan tu wc ka match lia worldcup,west/JJS pakistan/NN sahi/NN east/JJ pakistan/JJ tu/NN wc/NN ka/NN match/NN lia/NN worldcup/NN,-1.0,negative
42037,abhist yogita singh ha hmne suna aaj rafel chor shapath lia andhbhakt gulam khush pagalchod chutiya tripathi,abhist yogita singh ha hmne suna aaj rafel chor shapath lia andhbhakt gulam khush pagalchod chutiya tripathi,abhist/NN yogita/CC singh/NN ha/NN hmne/NN suna/NN aaj/NN rafel/NN chor/NN shapath/NN lia/NN andhbhakt/NN gulam/NN khush/NN pagalchod/NN chutiya/NN tripathi/NN,1.0,positive
14015,hardikpatel saalaa chutiya kala jabaan ker shikayat rehta,hardikpatel saalaa chutiya kala jabaan ker shikayat rehta,hardikpatel/NN saalaa/NN chutiya/NN kala/NN jabaan/NN ker/NN shikayat/NN rehta/NN,-1.0,negative
44990,modi ji centuri nahi tripl centuri maar aur pappu team par,modi ji centuri nahi tripl centuri maar aur pappu team par,modi/NN ji/NN centuri/NN nahi/JJ tripl/NN centuri/NN maar/NN aur/NN pappu/NN team/NN par/NN,-1.0,negative
21402,julasferraihan freakishsid phantom flop fitoor disast bar bar dakho flo,julasferraihan freakishsid phantom flop fitoor disast bar bar dakho flo,julasferraihan/NN freakishsid/NN phantom/NN flop/VBP fitoor/JJ disast/NN bar/NN bar/NN dakho/NN flo/NN,-1.0,negative
42836,yo i just found out add two top liho drink order best one woo,yo i just find out add two top liho drink order best one woo,yo/NN i/NN just/RB found/VBN out/RP add/JJ two/CD top/JJ liho/NN drink/NN order/NN best/JJS one/CD woo/NN,1.0,positive
3877,alinaadyl zaroori nhi insan age too hee achi aur gahrii batein age mat,alinaadyl zaroori nhi insan age too hee achi aur gahrii batein age mat,alinaadyl/NN zaroori/CD nhi/JJ insan/JJ age/NN too/RB hee/JJ achi/JJ aur/NN gahrii/NN batein/NN age/NN mat/NN,0.0,neutral
1011,iamhamzaabbasi sarfarazahmed massiv respect captain sarfraz wear nation dress world cup jeeto haaro dil,iamhamzaabbasi sarfarazahmed massiv respect captain sarfraz wear nation dress world cup jeeto haaro dil,iamhamzaabbasi/NN sarfarazahmed/VBD massiv/JJ respect/NN captain/NN sarfraz/JJ wear/JJ nation/NN dress/NN world/NN cup/NN jeeto/NN haaro/NN dil/NN,1.0,positive
16739,bagdajigs na pakistan na bangladesh na bharat hum pure biswa manab tum musalman,bagdajigs na pakistan na bangladesh na bharat hum pure biswa manab tum musalman,bagdajigs/NNS na/TO pakistan/VB na/JJ bangladesh/JJ na/TO bharat/VB hum/JJ pure/NN biswa/NN manab/NN tum/NN musalman/NN,0.0,neutral
21605,cmuhammadramzan xadeejournalist bbhuttozardari mjdawar aliwazirna astaghfirullah ramzan gandi batein d,cmuhammadramzan xadeejournalist bbhuttozardari mjdawar aliwazirna astaghfirullah ramzan gandi batein d,cmuhammadramzan/NNS xadeejournalist/VBP bbhuttozardari/JJ mjdawar/NN aliwazirna/NN astaghfirullah/NN ramzan/NN gandi/NN batein/NN d/NN,-1.0,negative
16253,nicknam anna banana hannah montana pp don ™ ask kfnajdn anita,nicknam anna banana hannah montana pp don ™ ask kfnajdn anita,nicknam/JJ anna/NN banana/NN hannah/NN montana/NN pp/NN don/NN ™/NNP ask/NN kfnajdn/NN anita/NN,-1.0,negative
43725,ashutoshb ec kidar mar gya h q band h pr,ashutoshb ec kidar mar gya h q band h pr,ashutoshb/RB ec/JJ kidar/NN mar/NN gya/NN h/NN q/JJ band/NN h/NN pr/NN,-1.0,negative
2572,harami lag bharat surakshit,harami lag bharat surakshit,harami/NN lag/NN bharat/NN surakshit/NN,-1.0,negative
31445,ad idol ÿ ” s o ÿ ˜ ‚ ÿ ˜ ‚ officiallarth isko yaad dilade ÿ ˜ ÿ ˜ bc kl phirse chutiyapa shuru krega ÿ ˜ ‚ ÿ ˜ ‚,ad idol ÿ ” s o ÿ ˜ ‚ ÿ ˜ ‚ officiallarth isko yaad dilade ÿ ˜ ÿ ˜ bc kl phirse chutiyapa shuru krega ÿ ˜ ‚ ÿ ˜ ‚,ad/NN idol/NN ÿ/NNP ”/NNP s/VBD o/JJ ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NNP officiallarth/NN isko/NN yaad/NN dilade/NN ÿ/NNP ˜/NNP ÿ/NNP ˜/NNP bc/NN kl/NN phirse/NN chutiyapa/NN shuru/NN krega/VBD ÿ/NNP ˜/NNP ‚/NNP ÿ/NNP ˜/NNP ‚/NN,1.0,positive
30681,drkumarvishwas mlkhattar viswasji jra pit kyo trh kunun bna rkhe usase polic,drkumarvishwas mlkhattar viswasji jra pit kyo trh kunun bna rkhe usase polic,drkumarvishwas/NN mlkhattar/NN viswasji/NN jra/NN pit/NN kyo/VBD trh/JJ kunun/NN bna/NN rkhe/NN usase/JJ polic/NN,0.0,neutral
21181,it ™ look beauti weekend enjoy u n h i n e sunshop suntan spraytan basetan bronz,it ™ look beauti weekend enjoy u n h i n e sunshop suntan spraytan basetan bronz,it/PRP ™/VBZ look/NN beauti/JJ weekend/NN enjoy/NN u/JJ n/JJ h/NN i/NN n/VBP e/NN sunshop/NN suntan/JJ spraytan/NN basetan/NN bronz/NN,1.0,positive
29952,pmoindia dear sir apke digital india sbi bank pundri kaithal haryana galat fayda utha mre savin,pmoindia dear sir apke digital india sbi bank pundri kaithal haryana galat fayda utha mre savin,pmoindia/NN dear/NN sir/NN apke/IN digital/JJ india/NN sbi/NN bank/NN pundri/NN kaithal/FW haryana/NN galat/JJ fayda/NN utha/JJ mre/NN savin/NN,0.0,neutral
16901,rt nikita my mum woke say utho beta baj say past minut ÿ ˜,rt nikita my mum woke say utho beta baj say past minut ÿ ˜,rt/NN nikita/JJ my/PRP$ mum/JJ woke/NNS say/VBP utho/JJ beta/NN baj/NNS say/VBP past/JJ minut/NN ÿ/NN ˜/NN,0.0,neutral
10781,rt omersanjrani zafaryabkhan dear zafar shaib mine complain inho kha light hy statu on show hy fedar msla,rt omersanjrani zafaryabkhan dear zafar shaib mine complain inho kha light hy statu on show hy fedar msla,rt/NN omersanjrani/MD zafaryabkhan/VB dear/VB zafar/CD shaib/JJ mine/NN complain/NN inho/JJ kha/NN light/JJ hy/NN statu/NN on/IN show/NN hy/NN fedar/NN msla/NN,0.0,neutral
20694,aliahmad predatoronprowl aaoshy amanwadud adityamenon th bc saal muh utha pahuch jaate katora ÿ ˜ ‚,aliahmad predatoronprowl aaoshy amanwadud adityamenon th bc saal muh utha pahuch jaate katora ÿ ˜ ‚,aliahmad/JJ predatoronprowl/NN aaoshy/JJ amanwadud/NN adityamenon/NN th/NN bc/NN saal/NN muh/NN utha/JJ pahuch/JJ jaate/NN katora/NNS ÿ/VBP ˜/CD ‚/NN,0.0,neutral
39323,bc africa waal afghanistan haar h saala first match rs harwaa africa,bc africa waal afghanistan haar h saala first match r harwaa africa,bc/NN africa/NN waal/NN afghanistan/NN haar/NN h/NN saala/NN first/RB match/VB rs/NN harwaa/NN africa/NN,0.0,neutral
20130,varun dvn ufc kalank gross cr expect bad film nonetheless,varun dvn ufc kalank gross cr expect bad film nonetheless,varun/NN dvn/NN ufc/JJ kalank/NN gross/JJ cr/NN expect/VBP bad/JJ film/NN nonetheless/NN,0.0,neutral
6495,yaar is pucho agr tou bakeri dabba kidr ÿ ˜ ÿ ˜ ÿ ˜ aesi aurtein larkoan gumra,yaar be pucho agr tou bakeri dabba kidr ÿ ˜ ÿ ˜ ÿ ˜ aesi aurtein larkoan gumra,yaar/NN is/VBZ pucho/JJ agr/JJ tou/NN bakeri/NN dabba/NN kidr/NN ÿ/NNP ˜/NNP ÿ/NNP ˜/NNP ÿ/NNP ˜/NNP aesi/VBZ aurtein/JJ larkoan/NN gumra/NN,0.0,neutral
29098,rssurjewala twitter bhejna bandh congress spokesperson ka,rssurjewala twitter bhejna bandh congress spokesperson ka,rssurjewala/NN twitter/NN bhejna/NN bandh/IN congress/NN spokesperson/NN ka/NN,1.0,positive
10918,ptshrikant nitin gadkari bjpindia garhewa kakwan kanpur nagar road chalne kawil kirpa road mar,ptshrikant nitin gadkari bjpindia garhewa kakwan kanpur nagar road chalne kawil kirpa road mar,ptshrikant/JJ nitin/NN gadkari/NN bjpindia/NN garhewa/NN kakwan/NNP kanpur/NN nagar/NN road/NN chalne/NN kawil/NN kirpa/NN road/NN mar/NN,-1.0,negative
25905,rt tweeti sweety berozgaar larke larki shaadi karaoge berozgaar beti govt job chiye sharam,rt tweeti sweety berozgaar larke larki shaadi karaoge berozgaar beti govt job chiye sharam,rt/NN tweeti/NN sweety/NN berozgaar/NN larke/NN larki/NN shaadi/NN karaoge/NN berozgaar/NN beti/NN govt/NN job/NN chiye/NN sharam/NN,-1.0,negative
31581,tsrawatbjp nitin gadkari utrakhand mae post pae stay order lagtae sir utrahand youth barbadi,tsrawatbjp nitin gadkari utrakhand mae post pae stay order lagtae sir utrahand youth barbadi,tsrawatbjp/NN nitin/NN gadkari/NN utrakhand/VBP mae/NN post/NN pae/NN stay/NN order/NN lagtae/NN sir/NN utrahand/NN youth/NN barbadi/NN,-1.0,negative
25528,narendramodi sir ji apke bharat mata sapoot aj pm rashtra khush kismati h sir sahasi nir,narendramodi sir ji apke bharat mata sapoot aj pm rashtra khush kismati h sir sahasi nir,narendramodi/JJ sir/NN ji/NN apke/NN bharat/NN mata/NNS sapoot/VBP aj/JJ pm/NN rashtra/NN khush/NN kismati/NN h/NN sir/JJ sahasi/NN nir/NN,1.0,positive
40784,fia sara rabi pakistan may kitny baji fast band hia ÿ ”,fia sara rabi pakistan may kitny baji fast band hia ÿ ”,fia/NN sara/NN rabi/NN pakistan/NN may/MD kitny/VB baji/VB fast/JJ band/NN hia/NN ÿ/NNP ”/NN,1.0,positive
23274,lubna chalen shukr kesi larki tau pe crush nh,lubna chalen shukr kesi larki tau pe crush nh,lubna/NN chalen/NN shukr/NN kesi/NN larki/NN tau/NN pe/NN crush/NN nh/NN,0.0,neutral
3752,rt masifaziz ù „ ûœù „ ûƒøù „ ù ‚ ø ¯ ø ± tobah sirf burae chorne nam hy balke burae chor neke apnana hy tahir ul qadri tahir,rt masifaziz ù „ ûœù „ ûƒøù „ ù ‚ ø ¯ ø ± tobah sirf burae chorne nam hy balke burae chor neke apnana hy tahir ul qadri tahir,rt/NN masifaziz/NN ù/NNP „/NNP ûœù/NNP „/NNP ûƒøù/NNP „/NNP ù/NNP ‚/NNP ø/NNP ¯/NNP ø/NNP ±/NNP tobah/NN sirf/NN burae/NN chorne/NN nam/JJ hy/NN balke/NN burae/NN chor/NN neke/JJ apnana/NN hy/NN tahir/NN ul/JJ qadri/NN tahir/NN,-1.0,negative
41284,kyun desh logo galti p jo kharab harkat sifre khadhe hokar mobile record,kyun desh logo galti p jo kharab harkat sifre khadhe hokar mobile record,kyun/NN desh/NN logo/NN galti/NN p/NN jo/NN kharab/NN harkat/NN sifre/NN khadhe/NN hokar/NN mobile/NN record/NN,0.0,neutral
24275,rt bjsmi thank vijayakarnataka support thank mnanjundaswamy vidyadaan you program help studi affordabl,rt bjsmi thank vijayakarnataka support thank mnanjundaswamy vidyadaan you program help studi affordabl,rt/NN bjsmi/NN thank/NN vijayakarnataka/NN support/NN thank/VBD mnanjundaswamy/JJ vidyadaan/NN you/PRP program/NN help/NN studi/VB affordabl/NN,1.0,positive
23072,grindia raghibmohammadi savita now face legal action now ÿ ˜ ‰,grindia raghibmohammadi savita now face legal action now ÿ ˜ ‰,grindia/NN raghibmohammadi/NN savita/NN now/RB face/VBP legal/JJ action/NN now/RB ÿ/VBZ ˜/NN ‰/NN,1.0,positive
10873,iamrana is behtareen kitab zaroor khariden hamari tameez tahzeeb hissa,iamrana be behtareen kitab zaroor khariden hamari tameez tahzeeb hissa,iamrana/NN is/VBZ behtareen/JJ kitab/JJ zaroor/NN khariden/NN hamari/NN tameez/NN tahzeeb/NN hissa/NN,1.0,positive
23089,gautamgambhir offici dda bjpindia opsharmabjp apke sathi manoj tiwari ji dij,gautamgambhir offici dda bjpindia opsharmabjp apke sathi manoj tiwari ji dij,gautamgambhir/NN offici/MD dda/VB bjpindia/NN opsharmabjp/NN apke/NN sathi/NN manoj/NN tiwari/NN ji/NN dij/NN,0.0,neutral
32483,beingsalmankhan karlo shadi aapko sidhi sadi simpl katrina world best super coupl love salkat,beingsalmankhan karlo shadi aapko sidhi sadi simpl katrina world best super coupl love salkat,beingsalmankhan/NN karlo/VB shadi/JJ aapko/NN sidhi/NN sadi/NN simpl/NN katrina/NNP world/NN best/JJS super/JJ coupl/NN love/NN salkat/NN,1.0,positive
4552,pm khan pm khoti nasl bache pakistani awaam awaaz buland k tax paseoon zartaj behan haram salari leni,pm khan pm khoti nasl bache pakistani awaam awaaz buland k tax paseoon zartaj behan haram salari leni,pm/NN khan/NN pm/NN khoti/NN nasl/JJ bache/NN pakistani/NN awaam/NN awaaz/NN buland/NN k/NN tax/NN paseoon/NN zartaj/NN behan/NN haram/NN salari/NN leni/NN,0.0,neutral
18770,ndtv pta bjp wale amitshah samne kha v skte h bolne muh khulta nhikhane himmat ram ji,ndtv pta bjp wale amitshah samne kha v skte h bolne muh khulta nhikhane himmat ram ji,ndtv/JJ pta/NN bjp/NN wale/NN amitshah/NN samne/NN kha/NN v/NN skte/NN h/NN bolne/NN muh/NN khulta/NNP nhikhane/NN himmat/NN ram/NN ji/NN,0.0,neutral
30736,sanjeev up uppolic bulandshahrpol q modi hme dikkat hme light ga swach bharat missio,sanjeev up uppolic bulandshahrpol q modi hme dikkat hme light ga swach bharat missio,sanjeev/VB up/RP uppolic/JJ bulandshahrpol/NN q/NN modi/NN hme/NN dikkat/NN hme/NN light/JJ ga/NNS swach/VBP bharat/NN missio/NN,0.0,neutral
21449,akash destiny avniicuti shivangi hahahahaha ÿ ˜ ‚ ni bhaiii dr smj ni aane h ÿ ˜ šÿ ‘ ,akash destiny avniicuti shivangi hahahahaha ÿ ˜ ‚ ni bhaiii dr smj ni aane h ÿ ˜ šÿ ‘ ,akash/NN destiny/NN avniicuti/NN shivangi/NN hahahahaha/NN ÿ/NNP ˜/NNP ‚/NNP ni/MD bhaiii/VB dr/JJ smj/NN ni/JJ aane/NN h/NN ÿ/NNP ˜/NNP šÿ/NNP ‘/NNP /NN,1.0,positive
9167,patniisha my srkday birthday look ™ ï  jaaneman birthday deserv silk iamsrk ™ ï  ™ ï  happybirthdayshahrukhkhan,patniisha my srkday birthday look ™ ï  jaaneman birthday deserv silk iamsrk ™ ï  ™ ï  happybirthdayshahrukhkhan,patniisha/NN my/PRP$ srkday/JJ birthday/JJ look/NN ™/NNP ï/NNP /NNP jaaneman/NN birthday/NN deserv/VBZ silk/JJ iamsrk/JJ ™/NN ï/NNP /NNP ™/NNP ï/NNP /NNP happybirthdayshahrukhkhan/NN,1.0,positive
25787,alvida jumma mubaarak last week amaz month best month whole year itll miss lik,alvida jumma mubaarak last week amaz month best month whole year itll miss lik,alvida/JJ jumma/NN mubaarak/NN last/JJ week/NN amaz/JJ month/NN best/JJS month/NN whole/JJ year/NN itll/NN miss/VBP lik/NN,1.0,positive
4230,i ™ old person absolut defeat day budapest bender cannot wait home home bed tomorrow hehehehe,i ™ old person absolut defeat day budapest bender can not wait home home bed tomorrow hehehehe,i/NN ™/VBP old/JJ person/NN absolut/JJ defeat/NN day/NN budapest/IN bender/NN can/MD not/RB wait/VB home/NN home/NN bed/NN tomorrow/NN hehehehe/NN,0.0,neutral
7782,manakgupta ye party tv debate karke bakwaas issues lekar nahi bani thi gupta baabu bjp patarkaro ne,manakgupta ye party tv debate karke bakwaas issue lekar nahi ban thi gupta baabu bjp patarkaro ne,manakgupta/NN ye/NNP party/NN tv/NN debate/NN karke/VBD bakwaas/JJ issues/NNS lekar/VBP nahi/JJ bani/NN thi/NN gupta/NN baabu/NN bjp/NN patarkaro/NN ne/NN,-1.0,negative
16481,mrityunjayvns aajtak desh kapde pehenna etiquett ke lolz,mrityunjayvns aajtak desh kapde pehenna etiquett ke lolz,mrityunjayvns/NN aajtak/NN desh/JJ kapde/NN pehenna/NN etiquett/VBZ ke/CD lolz/NN,0.0,neutral
4518,anjuzzz im iron man dont worry bakra pareshan u r arm ÿ ˜ š,anjuzzz im iron man dont worry bakra pareshan u r arm ÿ ˜ š,anjuzzz/NN im/NN iron/NN man/NN dont/NN worry/VBP bakra/NN pareshan/NN u/JJ r/NN arm/NN ÿ/NNP ˜/NNP š/NN,0.0,neutral
4263,iqrarulhassan we share birthday date th may mine th jan ÿ ˜ œÿ ˜ š wish v,iqrarulhassan we share birthday date th may mine th jan ÿ ˜ œÿ ˜ š wish v,iqrarulhassan/NN we/PRP share/NN birthday/JJ date/NN th/NN may/MD mine/VB th/NN jan/NN ÿ/NNP ˜/NNP œÿ/NNP ˜/NNP š/NNP wish/JJ v/NN,1.0,positive
10381,vikasverma vicki ratia coldcigar yrdeshmukh wo atmraksha baat kr aur lund baal ak aur hin,vikasverma vicki ratia coldcigar yrdeshmukh wo atmraksha baat kr aur lund baal ak aur hin,vikasverma/NN vicki/NN ratia/NN coldcigar/NN yrdeshmukh/NN wo/MD atmraksha/VB baat/NN kr/NN aur/NN lund/NN baal/NN ak/NN aur/NN hin/NN,-1.0,negative
39926,rt srkxpredat phir aate sarcasm fans mazak smjh ni ata ÿ ˜ ‚ loool g marlo sarcast hokr problem ma,rt srkxpredat phir aate sarcasm fan mazak smjh ni ata ÿ ˜ ‚ loool g marlo sarcast hokr problem ma,rt/NN srkxpredat/NN phir/NN aate/NN sarcasm/NN fans/NNS mazak/VBP smjh/JJ ni/NN ata/NNS ÿ/VBP ˜/JJ ‚/NNP loool/NN g/NN marlo/NN sarcast/NN hokr/NN problem/NN ma/NN,-1.0,negative
21364,rahulgandhi electron media boycott kariye opposit parti ka spokeperson tv,rahulgandhi electron medium boycott kariye opposit parti ka spokeperson tv,rahulgandhi/NN electron/NN media/NNS boycott/NN kariye/VBP opposit/NN parti/NN ka/NNP spokeperson/NN tv/NN,0.0,neutral
28105,sunilgindiawale tripti tu samajh hindu sare asa ram ram raheem bahut hinduon sam,sunilgindiawale tripti tu samajh hindu sare asa ram ram raheem bahut hinduon sam,sunilgindiawale/JJ tripti/NN tu/NN samajh/NN hindu/NN sare/NN asa/JJ ram/NN ram/NN raheem/VBP bahut/VBN hinduon/NN sam/NN,1.0,positive
42197,badhai congratul bharat mata ki jai,badhai congratul bharat mata ki jai,badhai/NN congratul/NN bharat/NN mata/NN ki/NN jai/NN,1.0,positive
16398,rt aasifmeo sunoo chanda great alreadi celeb ÿ ˜ ,rt aasifmeo sunoo chanda great alreadi celeb ÿ ˜ ,rt/NN aasifmeo/NN sunoo/NN chanda/NN great/JJ alreadi/JJ celeb/NN ÿ/NNP ˜/NNP /NN,0.0,neutral
33087,rt elgatogaming giveaway time rt follow chanc win stream deck xl winner pick friday,rt elgatogaming giveaway time rt follow chanc win stream deck xl winner pick friday,rt/NN elgatogaming/VBG giveaway/JJ time/NN rt/NN follow/VBP chanc/NN win/NN stream/NN deck/NN xl/NNP winner/NN pick/NN friday/NN,1.0,positive
20654,rt chhattisgarhi koi muslim virodh kyunki muslimo man hinduon prati,rt chhattisgarhi koi muslim virodh kyunki muslimo man hinduon prati,rt/NN chhattisgarhi/NN koi/NN muslim/NN virodh/NN kyunki/NN muslimo/NN man/NN hinduon/NN prati/NN,-1.0,negative
30838,rssurjewala incindia kuchh pakka hal modi ke brabar ka presid doondo rahul chlega war,rssurjewala incindia kuchh pakka hal modi ke brabar ka presid doondo rahul chlega war,rssurjewala/NN incindia/NN kuchh/NN pakka/NN hal/NN modi/NN ke/NN brabar/NN ka/NN presid/NN doondo/NN rahul/JJ chlega/JJ war/NN,0.0,neutral
21696,sindhusorath is b keeray nikal or kaam indian bastard ik defame koshi,sindhusorath be b keeray nikal or kaam indian bastard ik defame koshi,sindhusorath/NN is/VBZ b/JJ keeray/NN nikal/NN or/CC kaam/VB indian/JJ bastard/NN ik/NN defame/NN koshi/NN,-1.0,negative
10552,kanhaiyakumar hawa nikal gae gandfat gae tumko maaf jnu bharat tukde w,kanhaiyakumar hawa nikal gae gandfat gae tumko maaf jnu bharat tukde w,kanhaiyakumar/NN hawa/NN nikal/JJ gae/NN gandfat/NN gae/NN tumko/NN maaf/NN jnu/NN bharat/NN tukde/NN w/NN,0.0,neutral
38213,rt mashelkarsheena purusharth pandey indrani shekhargupta bdutt ranaayyub oh cjwerleman will give best advis aint ranaayy,rt mashelkarsheena purusharth pandey indrani shekhargupta bdutt ranaayyub oh cjwerleman will give best advis aint ranaayy,rt/NN mashelkarsheena/NNS purusharth/VBP pandey/JJ indrani/NN shekhargupta/NN bdutt/NN ranaayyub/NN oh/JJ cjwerleman/NN will/MD give/VB best/JJS advis/NN aint/NN ranaayy/NN,0.0,neutral
10752,gmumtazansari devikarjv nahi humare desh aatankwadi gatividhiya rss bjp wajah au,gmumtazansari devikarjv nahi humare desh aatankwadi gatividhiya r bjp wajah au,gmumtazansari/NN devikarjv/NN nahi/NN humare/NN desh/JJ aatankwadi/NN gatividhiya/NN rss/NN bjp/NN wajah/NN au/NN,-1.0,negative
23625,sr mare aapke dusman ÿ ˜ š aapke dost ÿ ‘  ÿ ˜ š good morn ÿ ™  ÿœ,sr mare aapke dusman ÿ ˜ š aapke dost ÿ ‘  ÿ ˜ š good morn ÿ ™  ÿœ,sr/NN mare/NN aapke/JJ dusman/NN ÿ/NNP ˜/NNP š/NNP aapke/VBZ dost/FW ÿ/JJ ‘/NNP /NNP ÿ/NNP ˜/NNP š/NNP good/JJ morn/NN ÿ/NNP ™/NNP /NNP ÿœ/NN,-1.0,negative
42465,bahot khub yaro good gari kirsten man who behind success team india help win world cup,bahot khub yaro good gari kirsten man who behind success team india help win world cup,bahot/JJ khub/NN yaro/RB good/JJ gari/NN kirsten/VBN man/NN who/WP behind/IN success/NN team/NN india/NN help/NN win/VB world/NN cup/NN,1.0,positive
21214,nblmntp happy birthday bil smoga sentiasa dibawah rahmat allah,nblmntp happy birthday bil smoga sentiasa dibawah rahmat allah,nblmntp/RB happy/JJ birthday/NN bil/NN smoga/NN sentiasa/NN dibawah/NN rahmat/NN allah/NN,1.0,positive
37869,aju advaid priyashmita mallucomrad superdjinn rebuild kerala thebooksatchel kitna jhoot bologe,aju advaid priyashmita mallucomrad superdjinn rebuild kerala thebooksatchel kitna jhoot bologe,aju/NN advaid/VBD priyashmita/JJ mallucomrad/NN superdjinn/NN rebuild/NN kerala/NN thebooksatchel/NN kitna/NN jhoot/NN bologe/NN,0.0,neutral
